"Id","ChannelUrl","Status","Name","Area","Company","Group","ChannelName","Thumbnail","CreateTime","IsGreen"
"11","https://www.youtube.com/channel/UCugedmKaBpXqBauc3Lu0oYw","Activity","柚香","TW","","","Yuzuka Ch.柚香ゆずか","https://yt3.ggpht.com/ViJiHBvMUXCaI6ZaWN-kYYsRm7K88B8UuOvVVx52uMd9Ov0s0oM_5Qzivt1Av9Z3Y3IRvuZBsw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"12","https://www.youtube.com/channel/UCYCUGetz4k-JpnQ8mtSQheA","Activity","諾海","TW","","","Nuohai Ch.諾海","https://yt3.ggpht.com/sePxHvVaOKm0hYPZfu9QPhpQwViKFlmveSVQ68Wd0BAyMJbyn6XILqsmqK4eNAMPgMUeJ32P8t8=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"13","https://www.youtube.com/channel/UC03CZicbB2_5jgfk9nQDitw","Activity","咲荈","TW","","","SAKiSEN 咲荈_ch","https://yt3.ggpht.com/PEqo0VFxk0C2x0UFcMaSuyapL33NMFHzXiq8bTa3pI2DjT7HzGpfTzHglIDO9ir4e6bZ4TX6nSs=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"14","https://www.youtube.com/channel/UCCjBgAnakdBexWoUtDiOcIQ","Activity","山藥君","TW","","","ShanYao Ch.山藥君","https://yt3.ggpht.com/YSF4VMZ20K8vMiU_OsL_8RPfJc0JecF3aTpS20urFxuRG1Fui3qs44TbCdkA-mT6pPMyQh0_444=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"15","https://www.youtube.com/channel/UCRjr-pImfTwH3vDACscMOTg","Activity","夏月狼牙","TW","","","RougaCh. 夏月狼牙","https://yt3.ggpht.com/M-HhggHF3p0NzF4a3G4GsYmnzCmGaVp790AdO4CYCitpvc8JgBhrk9-ymbGoDDRRdWlnzobTmA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"16","https://www.youtube.com/channel/UC9aEDaPpjShpsKN84fuWd6Q","Activity","荻諾斯","TW","","","Dinos Ch.荻諾斯","https://yt3.ggpht.com/Sa7KSjOUjIvgi8CTheTLCCuapva_UIbBLXZiGM7RHG9FnrIBtwODJdyQjBw3hYeplzZb6n0S=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"17","https://www.youtube.com/channel/UCcMPUTP39sJhe7_EtvbNlQA","Activity","喬安娜喬納斯","TW","","","喬安娜喬納斯Joanna Jonas Ch.","https://yt3.ggpht.com/v_9r7Q8wSfZGxXNRldK4WE6NK35tlyR9Qpvr66L_JRucrNLE1AjXNcLDx3x6D9ebG9Fy5HSHbg=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"18","https://www.youtube.com/channel/UCQ8XcGqUl9omhe0L12t6d0g","Activity","六夢祈奈","TW","","","Rikumu Kina Ch. 六夢祈奈","https://yt3.ggpht.com/-Z8v-8GP5ddgMnN0dW8HPRR8RkdVWU68immRRtvrrTRJhajYyOLMPHXDcdLYGUhYBaXPQva9aVw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"19","https://www.youtube.com/channel/UCxWAL-c1psONO_DfG-cq2iA","Graduate","李李鈴蘭","TW","","","Linglan Lily Ch.【Cloud Horizon】","https://yt3.ggpht.com/y_VXsJfNp8sTQCB0lFemCleWB-9HpZ9R2pk7wbCOGrvkpFS3Qa1RAXqUVpgb0NNN9_xzWT446A=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"20","https://www.youtube.com/channel/UCx0OBXb0U14DSHmxFDFd19g","Activity","澄澄七","TW","","","澄澄七✵Suzuna Ch.","https://yt3.ggpht.com/liR87SXVdXKBSniSIGc1kQUA6I2_KUHjwcOWRXZidN6ceuH7VfWPtucKA1jh4U4nXGtE4HuAoA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"21","https://www.youtube.com/channel/UCGQ0452yHwnPsHTpcbdU0ow","Activity","椎南月白","TW","","","Tsukishiro ch. 椎南 月白","https://yt3.ggpht.com/ytc/AMLnZu_zO-eobWZwIEYrdWTSyZxg1exFt-STQlkwYqvu=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"22","https://www.youtube.com/channel/UCoNKCsX9tSxiuh9jznYxXfw","Activity","銀河","TW","","","銀河 Galaxy CH.","https://yt3.ggpht.com/NX_EJeGAr9HZavqtEh2wyJq6oJ1mJTfxuBf-u0M0DPHw3tX3PJzxsFoFuev3cXdPO--HIlbNldI=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"23","https://www.youtube.com/channel/UCMW32vnl7U-dGQFQlmXoNBQ","Activity","瑟媞‧莫娌","TW","","","Ch.PsycheMori","https://yt3.ggpht.com/s8mPKOvf13B4xnJ_hslcJkm2jRhgLyRaLoMLEIwB7NcWb8tL3PTQPd-A_gzTusuqzhvadJwoyFU=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"24","https://www.youtube.com/channel/UCp1w3EXSA_qnreWz6KFYF1A","Activity","BIPU","TW","","","BI PU  Ch.","https://yt3.ggpht.com/vo8pI1CDO8AYAqxCXi0S9rb3v7UTXHGpx6MqE0JQuwxf7yiS-xENI5HVHm5L1Jzp3shcDQ1O3g=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"25","https://www.youtube.com/channel/UCJ4VZaUiVC2vpN7TXG85M5g","Graduate","瑪格麗特·溫特斯","TW","","","瑪格麗特．溫特斯 / Margaret．Winters 【CloudHorizon所屬】","https://yt3.ggpht.com/LmqWHwQzqspXt0i0FtMHbhLykq-q9aYRKp1GiLwnY7VNl0Jgfukehm4lRJBu80AxsH_LNa4kqA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","Activity","浠","TW","","","浠Mizuki Channel","https://yt3.ggpht.com/QepYNlHL5znbTofU4GKoS1WcVBmFGGX6w1hcHKrwGHmGmK04xQgJ5B1cA3o0V1mchEK55f3UeA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"27","https://www.youtube.com/channel/UC-CIZqD5TmtSrU4uwTDBRoQ","NotActivity","柴垣御茶","TW","","","Ocha Ch. 柴垣 おちゃ","https://yt3.ggpht.com/Yy9seHJk0PG1rft7joGS8vmBm0U0SOBklMs_6-2bj9DrSnt1l6WmRDr2YU08-fwk27KrZ7r0K8k=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"28","https://www.youtube.com/channel/UCLfKH2lit1RiWYpNPRYSrFg","Activity","白月レン","TW","","","Shiratsuki Ren Ch. 白月レン","https://yt3.ggpht.com/ytc/AMLnZu_r41z62Lp8OGPJHirYyioKIS6vMqsd87qy7VCVZA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"29","https://www.youtube.com/channel/UCm3h1PfxmtC9er45raNzfXw","Activity","藍琉ウミ","TW","","","藍琉ウミ AiruUmi Ch.","https://yt3.ggpht.com/ScOJSkU-FTIZaBp46T8B7Y853fRf7wH9GkKiigu8khRElmoLvw1jyf95IiTfD06O1e0qadlP1QE=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"30","https://www.youtube.com/channel/UCbk-c2dQoVcrNb_OtVgepUg","Activity","Loya","TW","","","黑魔法師-Loya","https://yt3.ggpht.com/Xon83iiz1Jzus-gAJU154wXM4_NLZzI-JRowm1pfbsaBQR9ucc88TQwedHL-Rs_uVeHjsLsk8g=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"31","https://www.youtube.com/channel/UCN5tSPZxcIvL0-gMosbVqzw","NotActivity","企鵝社長","TW","","","企鵝社長 Penguin syacyou Ch.","https://yt3.ggpht.com/oEwsFmWrhswsIqjbNlWoRFuUqlFQ-WqMTO7IFpVIj_rt7GpD1CwPMn4ZKjXGWc7rmB_ip_gM=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"32","https://www.youtube.com/channel/UCaMkIeoM2nNP_1mG22lOkUg","Activity","川井芮恩","TW","","","Reon ch.川井芮恩","https://yt3.ggpht.com/ytc/AMLnZu8D9EhllvTHEIaoO3m1CY6LPDQdVv0oF3N6REIYQw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"33","https://www.youtube.com/channel/UCH6cILtvg8OXnFoNIDich8A","Activity","夢野ニディア","TW","","","Yumeno Nydia Ch. 夢野二ディア","https://yt3.ggpht.com/LH7R4NbSjI7pGuuN_Yk7Zw8BjgT09RJGnvwQ2RJIYs7ABYgqYTGuBHAFmBa4VT5uxD1FqwVjcA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"34","https://www.youtube.com/channel/UCkTQ6gRCQPR_FbLXWakP6OA","Activity","星之川涅緒","TW","","","Mirolive - 星ノ川涅緒 NEO","https://yt3.ggpht.com/KfZk-XuuqNnvXWk2d3DfOeLAuvT1fkHWU778cDcokmHEMqMgu23B5Aww9xxHvFgDm83j6sKA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"35","https://www.youtube.com/channel/UCCo1oV47p2_gX7AgCMDisVg","Activity","星之川倷緒","TW","","","Hoshinokawa Nao Ch.星ノ川倷緒 ","https://yt3.ggpht.com/biY7EYlqoZMoOUTJaDV4B6cr7-hPS6bts3JrKfSN1n3b9ZDJrr8zKIe849wAE7Y6Ue7KY7hm=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"36","https://www.youtube.com/channel/UCe-WJQzUmkU4GufM0UVhvhg","Activity","檨子八","TW","","","檨子八Hachi Ch.","https://yt3.ggpht.com/ytc/AMLnZu_kSMtN_K4DH6kamGQEp1ObEvHPMotjG_ZOmvXX=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"37","https://www.youtube.com/channel/UCbZ8OOwuBqLrAPtYjZN5u3Q","NotActivity","林富貴","TW","","","林富貴 RichLin Ch.","https://yt3.ggpht.com/tV5oKL-9_YnSrLnjuS2xWXOEtu8uxfrx5L0atdou-_Mggk384gRViuB_dbV_na-1odyVvn0Q_Q=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"38","https://www.youtube.com/channel/UCAHUaf1t29Zo9nd0p38-DLg","NotActivity","波米塔塔","TW","","","🧡 波米塔塔 POMITATA 💚","https://yt3.ggpht.com/V_uE0msoLbt-epT0qeU2G-FqxyHacUqVkJDdnWpmUB1_L9_Wb-NDxwd0Scmr50gV0-7nEve4Aw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"39","https://www.youtube.com/channel/UCIEnuJ196SambhqjkwmYxYw","Activity","村下緋雨","TW","","","村下緋雨 live","https://yt3.ggpht.com/HB70E1Jpb70zhrEU2BlOmdiphJRQeO_UcLNyteh7QlqQtBhZgSbpW3pjoI4J1NVMT_bUc6rL5A=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"40","https://www.youtube.com/channel/UC8yy2F8uezJ4uOVLTWWqsQQ","NotActivity","狐依琉璃","TW","","","狐依琉璃","https://yt3.ggpht.com/M-8bb07zSjJWNmVRKJwf6xYu103BpbPYaWbxOnse0u71NnSjnVZSeVfGWUObYvofgYvIiuS5RUc=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"41","https://www.youtube.com/channel/UCk5u6Wy54Xxh_btEutjgGdQ","Activity","原瀬空","TW","","","原瀬空 Parase Sora","https://yt3.ggpht.com/oPCmuFMrJNzrRNS239626YmoR1fUMOR37KCMEjBRLmusf-X2ZPf2Vq6hCCdsPJFo3WeppwcXIhM=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"42","https://www.youtube.com/channel/UCWvNwGGSSxf1-x4yzidJATw","NotActivity","艾斯特","TW","","","艾斯特 Esther","https://yt3.ggpht.com/EkzCgxISFJf66HDD8BqHQ4OdzWo4OBgJxlB84eLkqlchGSLpESa_f_wdX1Ymkg4BBj51UuVz41M=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","Activity","稻乙緹","TW","","","稻乙緹 IiTi Ch.","https://yt3.ggpht.com/nvSBGO4ynSJTgsCj4h1UQqhhEo_Al4tBZOH35QZwwSXNFvRk4zgV4rJ5fHIM6_a5LmH97Te9Tw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","Activity","帕豹","TW","","","Pabo ch. 帕豹","https://yt3.ggpht.com/MY_c9HjcpimsSch9JJZmk-glMoFd2-CmV6FpyZ5VtCOf2krV3mMQOurfT-c2WmKzupvjLXZbnYw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"45","https://www.youtube.com/channel/UCRKWjMwIDyZr24O_e0rHlEw","Graduate","札末","TW","","","札末 Zamo ch.","https://yt3.ggpht.com/BEHGQ-A4KMALxxqH1nRZzig9IOrUiNCrWnkYTRf2h4c9fnd-OfCoBvVgXBG2qBE0P5gaKBMm-A=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"46","https://www.youtube.com/channel/UCUEbz4pzA6ofH_Gm097FffA","NotActivity","陸井然","TW","","","DeerJin ch.陸井然","https://yt3.ggpht.com/_RVB0wfbAmzo8rG7t8iz5mJFH6f3fbnZ615HTwDFa1NBWWZOhTzAewHQWuApSomCTT0yElGv=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"47","https://www.youtube.com/channel/UC_KEI-aB1kt0qHnVC2xuX8g","Activity","極彩天繪","TW","","","Gokusai Amae Ch. 極彩天繪","https://yt3.ggpht.com/FZ-4NjCOGXxX2lWsgMvWMiVq7s6qSQLknia7dq2rvPG-yvVWz470FG0r0jU-E3ZGRgL1unrvHmE=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"48","https://www.youtube.com/channel/UC3hzcs-PNqZPKNyxEnDTf9Q","NotActivity","尹鹿","TW","","","Iniciel Ch. 尹鹿","https://yt3.ggpht.com/8ZgcP24II-VnlwUex97MCkUrs3Ny0YA7kpvcs5i_44ktXGKNistHtauSZBadvQNxMLkpA8xN5R4=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"49","https://www.youtube.com/channel/UCJyUJuz8L-mu1Ted8W-QR_Q","Activity","貓耳未來","TW","","","貓耳 Nekomix Ch. ","https://yt3.ggpht.com/quEOAqivfE1iBB2701ue1JsDLPMPWWJapOjw4wz9nEVl9o4t_86_QVoH5ChNUVF4PYJTKsZDXxs=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"50","https://www.youtube.com/channel/UCLJurBYLAnuMJgF5YLbxJdg","NotActivity","小楓","TW","","","Momiji ch. 小楓 もみじ VPS所屬","https://yt3.ggpht.com/FSTIktfMeZIOnl89kneVPc_uYtyhFBo8IvYrL1ISUyMs3xKXWGLr3D0b2hHRs_fTLjB3060JYw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"51","https://www.youtube.com/channel/UCmDFykQqsHuQqLmKoLZaBiw","Activity","夢咲雪乃","TW","","","Yukino Ch. 夢咲雪乃","https://yt3.ggpht.com/SgL3AFmCAB1MP9DgT-Q4byd3h_Jr9FFm5OMEjATgnhL-N6nC346QzdyiPPaeQ7SKaKcci8xO9Q=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"52","https://www.youtube.com/channel/UCTxs9vSVMBqAGQw-RiZR7UQ","Activity","悠太翼","TW","","","Yuuta Ch. 悠太翼","https://yt3.ggpht.com/N1-uW-qmAIY03vT7aRBxASE36qhvHLA11AwyUvi5VCfh5utZoDuBb7TlOfvsXXQA7-wZKlP6=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"53","https://www.youtube.com/channel/UCnHBW9LnCxrS8j3g3z0FIAw","Activity","阿朗 涅亞","TW","","","Aron Nea Ch.阿朗涅亞","https://yt3.ggpht.com/ytc/AMLnZu_SBDm0EyMgzSVxoPyLII5NOPcQrryTnJyNdgyW=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","Activity","鐵匠B.S.","TW","","","BlackSmith0A0","https://yt3.ggpht.com/Y2qQl6Bfb6dEUjtNzBG0kuphiD4E4agVvoOeD_xCY33iq29iHtQgIKBliuKqUBQ0fj5_QV4xs-g=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"55","https://www.youtube.com/channel/UCBpEBKJRCnX81QN5QOgqq7g","Activity","加爾柏洛斯","TW","","","Gal berus Ch. 加爾柏洛斯","https://yt3.ggpht.com/TL1_951JN6imL1IqpNgzYTVEuye1OpGIdew_Njo01o0D9vZwNBws17NHoZFrUHJ9HY9p-RJx9g=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"56","https://www.youtube.com/channel/UCaaaRyNQEACU09Ocw3EIh-w","Activity","希珥","TW","","","希珥 Shir Ch. ","https://yt3.ggpht.com/yl2JLmr-rgoxT7sGDk8eSS5Lj_O1ERx2oO2zJt0JSsIVAHoY38fZtQyqaY7YQ03wmssToGBGEA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"57","https://www.youtube.com/channel/UCmkHW5H3YzSqSdKVmfR2Deg","Activity","蔡宜蓁","TW","","","蔡宜蓁 Candy Ch.","https://yt3.ggpht.com/PfGrxN6rGCpfMvstl1vEk67Ik5u9G5221nbH_-eNuEXAF4cj9rjHQGBUhnBbGoKQ6LvAgeY-ug=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"58","https://www.youtube.com/channel/UCOx3dxUckYJlsYFZGoRsfRQ","NotActivity","達克恩","TW","","","達克恩 Ch. 【已畢業】","https://yt3.ggpht.com/yxhqUc5auLtEQQ-tEGkhSftx2lQbBXSbv_SHqoSVZIdA3uXmEF9c1CBdSZ2tc6_BeeKO_dohVw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"59","https://www.youtube.com/channel/UC8Q_Oy0x1xLC4WBb0RWVrTw","Activity","音湖藤淺歌","TW","","","Nekofuji Asaka Ch. 音湖藤淺歌","https://yt3.ggpht.com/-78jSg3DvfnxpvkRYZttToWiJDpH3hKCxj3_7_5JbBnuFJya5_SkqqQPQS-pFm7VLFHF9gxP8w=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"60","https://www.youtube.com/channel/UCdekm6MVTBWof6u0vkQwyPA","Activity","紅梅","TW","","","紅梅Kohbai","https://yt3.ggpht.com/b6272QWGla0qrGzJLoRJ-5k5F1UgoTW7YNqY7H_tC198y09gX2Xr6v0uwdQ8VnZXzf4D5h_izg=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"61","https://www.youtube.com/channel/UCh2qIv35rb4o7DKsdaXjUCw","NotActivity","咪姆","TW","","","ReLive_咪姆 MeeMu 💧","https://yt3.ggpht.com/tiFlawqsOj69lu2HXo1v0GxQhZINMzTRUorPCsAa4AAvwUuRHsj3EWHaTBlpRnQgZpVFsAfl=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"62","https://www.youtube.com/channel/UCFxnBtn2Tm3NbluDfP0eIdA","NotActivity","伊津レイニ","TW","","","Itsu Reini Ch. 伊津レイニ","https://yt3.ggpht.com/KC02m51lEqPRRvkE67SmS0INTKO_xBZyDtXHPXvIpgRKotfQy__k2yzW13VImpgR7uMqAv0y=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"63","https://www.youtube.com/channel/UCLK9U0ffVBkn-xw0lOtAF1w","Activity","梁和","TW","","","梁和 / Liang He 【台灣Vtuber】","https://yt3.ggpht.com/9ACBuxvCSy4rY75CZJyyDyGZ6vXzEm_8CkVmPHYpp2xdHKpaA9wMM7BFEh14T5ESVFaLNE7s-g=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"64","https://www.youtube.com/channel/UC6aAZVY0zeXj5vRZVRH3mKw","NotActivity","小巴姬","TW","","","小巴姬","https://yt3.ggpht.com/ytc/AKedOLQ5B1pIIGztyyi8MQDlKCZLF9tZ4yEWfvPEnb7z=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"65","https://www.youtube.com/channel/UCwMJwGMZ64-4bfa2FBsDrXg","Activity","克蘿瑟絲","TW","","","Crucis Ch. 克蘿瑟絲","https://yt3.ggpht.com/ZArsfVukcFE47xr-47JuLDY7v6acSDYAN-M0zve7f5ONpWZA1jTDPjIYLJKY3wJ1qHzLhR5TOQ=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"66","https://www.youtube.com/channel/UCeJRJlt-azTW5nVxGejggOA","NotActivity","姬紅","TW","","","姬紅（Beni）","https://yt3.ggpht.com/FHlQO5XrUOXdeMzgt2X77ptwJBJ2cBBy-35kPJRgSv7CbVGoytZ7LV2OK7R5tpEFycsDIa69FRQ=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","Activity","千草まる","TW","",""," Maru Ch. 千草まる ","https://yt3.ggpht.com/hAypUTy0u9SEJhtU4QHaOpiGiObjIgkLsFgnt6-VYFvhIualuMpaKfoxvqlxPduYzRSmVZqFno4=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"68","https://www.youtube.com/channel/UClCygZk-T8H-Q2w-LDHlxQw","Activity","焦兒","TW","","","焦兒 - JOERze Ch.","https://yt3.ggpht.com/q8gTL4cZpRAkpT2-jUOStN4e2XJsnP_EX1IaH2p1koz8txPFgaOTyUyqtfczCQgyI-WrMa1S=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"69","https://www.youtube.com/channel/UC2F5qABxc9-1bFwoKaMym7A","NotActivity","砂糖姆璐","TW","","","姆璐 MuLu Ch","https://yt3.ggpht.com/d5KIUxTlpKDSvu9XA-I3G0UWvNhVVBmcy1CqQWoDuD16T0tHCN69flNoAij5tBWdFlvBrICkSQ=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"70","https://www.youtube.com/channel/UC6oqmpqc_WhQ6XrD4E28V_w","Activity","鮭魚","TW","","","鮭魚Shamon@ALYR","https://yt3.ggpht.com/VK6PEdZHO1k_tW3ETArYxdBMvCSuEJTprnELWrQv-VQoa0b1YvW_GvyIUly3scQZBrhNBRmw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"71","https://www.youtube.com/channel/UCqPLpvGT2Kf2qkguN4XPucQ","Activity","Tobacco Malka","TW","","","Tobacco Malka Ch. 摩卡","https://yt3.ggpht.com/kIVC4xlXHT67M2zlQ2LnaknUTeyaEINafRZYYXuVCnruySESj0ZDVtg-6kNHxvayAm8pRfdHCp4=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"72","https://www.youtube.com/channel/UCr-ie9L4MdKWtmqrFAnGAgw","Activity","冬月奈咪","TW","","","奈咪Nami Ch.","https://yt3.ggpht.com/Y5rxfjmHY66vNZMXq-b74FKYD6wSX2BFkFaD8ndCL7tF1Txj6Yv3DkjMKzxR9cXJxbgPGqNLFg=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
