"Id","ChannelUrl","Status","Name","Area","Company","Group","ChannelName","Thumbnail","CreateTime","IsGreen"
"11","https://www.youtube.com/channel/UCugedmKaBpXqBauc3Lu0oYw","NotActivity","柚香","TW","","","Yuzuka Ch.柚香","https://yt3.googleusercontent.com/ViJiHBvMUXCaI6ZaWN-kYYsRm7K88B8UuOvVVx52uMd9Ov0s0oM_5Qzivt1Av9Z3Y3IRvuZBsw=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"12","https://www.youtube.com/channel/UCYCUGetz4k-JpnQ8mtSQheA","NotActivity","諾海","TW","","","Nuohai Ch.諾海","https://yt3.googleusercontent.com/3xs4RPvEFTfLj4c5DN7EdNecf7XECgFQeNn5tyi8NT03B7PTZLD_xcwcQW3GsaUFzKsk8j2l=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"13","https://www.youtube.com/channel/UC03CZicbB2_5jgfk9nQDitw","NotActivity","咲荈","TW","","","SAKiSEN 咲荈_ch","https://yt3.googleusercontent.com/PEqo0VFxk0C2x0UFcMaSuyapL33NMFHzXiq8bTa3pI2DjT7HzGpfTzHglIDO9ir4e6bZ4TX6nSs=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"14","https://www.youtube.com/channel/UCCjBgAnakdBexWoUtDiOcIQ","NotActivity","山藥君","TW","","","ShanYao Ch.山藥君【Craftslive】","https://yt3.googleusercontent.com/jbL0nzZtY3TImfpaFnPsvefgVD7fmpKDqQx8fUSTxDDnfQwiYRUtPxOTRjCmXg4bjnK54ouFUDw=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"15","https://www.youtube.com/channel/UCRjr-pImfTwH3vDACscMOTg","NotActivity","夏月狼牙","TW","","","RougaCh. 夏月狼牙","https://yt3.googleusercontent.com/M-HhggHF3p0NzF4a3G4GsYmnzCmGaVp790AdO4CYCitpvc8JgBhrk9-ymbGoDDRRdWlnzobTmA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"16","https://www.youtube.com/channel/UC9aEDaPpjShpsKN84fuWd6Q","NotActivity","荻諾斯","TW","","","Dinos Ch.荻諾斯","https://yt3.googleusercontent.com/G-8_H79DPey1a0NVMXoAbe-8S2meYy9G7-STiHCM2zCyU0sGmbBSDJVnDbhfJPaokluxByxGxA=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"17","https://www.youtube.com/channel/UCcMPUTP39sJhe7_EtvbNlQA","NotActivity","喬安娜喬納斯","TW","","","喬安娜喬納斯Joanna Jonas Ch.","https://yt3.googleusercontent.com/FUC2WTAyqTAHghhNb4H5W_IiJbkVxVDH9pwBITiXz3-K5jxzvd2YEGQtDsTcqZCPfBTGcF9oHJc=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"18","https://www.youtube.com/channel/UCQ8XcGqUl9omhe0L12t6d0g","Activity","六夢祈奈","TW","","","Rikumu Kina Ch. 六夢祈奈","https://yt3.googleusercontent.com/erqVPFcJ64pERojirMRKLH4dNz43Fp5YJjcqk91sPErYyMbgMDfJM2gwjpPXDmrQCxmQ1MRx=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"19","https://www.youtube.com/channel/UCxWAL-c1psONO_DfG-cq2iA","Graduate","李李鈴蘭","TW","","","Linglan Lily Ch.【Cloud Horizon】","https://yt3.googleusercontent.com/tTu4IhScyji4Hq69ZntAQGDMuOcXyHC-pNo1MVC0fqDqkCbZTVIGFhzHOpyfxDAg2fMf1x3v=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"20","https://www.youtube.com/channel/UCx0OBXb0U14DSHmxFDFd19g","NotActivity","澄澄七","TW","","","澄澄七✵Suzuna Ch.","https://yt3.googleusercontent.com/liR87SXVdXKBSniSIGc1kQUA6I2_KUHjwcOWRXZidN6ceuH7VfWPtucKA1jh4U4nXGtE4HuAoA=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"21","https://www.youtube.com/channel/UCGQ0452yHwnPsHTpcbdU0ow","NotActivity","椎南月白","TW","","","Tsukishiro ch. 椎南 月白","https://yt3.googleusercontent.com/pR_seFo7N8_KyHM-rjQiSUMExoX6g7O5eux1YHwD3-vATs3FlJlf81SUPO_OI8znmYZGYazj=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"22","https://www.youtube.com/channel/UCoNKCsX9tSxiuh9jznYxXfw","Activity","銀河","TW","","","銀河 Galaxy","https://yt3.googleusercontent.com/mtbpClWb8txLDCpKDgyigU_aohWKbf-OVpTxd1WyrwviyLKzPFmgSfNB5h2XKXnb9CUdwX1z-Q=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"23","https://www.youtube.com/channel/UCMW32vnl7U-dGQFQlmXoNBQ","Activity","瑟媞‧莫娌","TW","","","Ch.瑟媞","https://yt3.googleusercontent.com/255gUNGEoM54x-QAMJsf9ihnR0GcSe0EYLWbb-ajywiaVcVVD4SvEcxBVynO8EI2Tik-n9duVA=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"24","https://www.youtube.com/channel/UCp1w3EXSA_qnreWz6KFYF1A","NotActivity","BIPU","TW","","","BI PU  Ch.","https://yt3.ggpht.com/hD3RL_-JqXokaRQM94mS6P3GJJ4eu8MR5B2ioiKYd0QVmIx5a4QnTv6pKr_DXNaeDt_zZ3o2zTU=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"25","https://www.youtube.com/channel/UCJ4VZaUiVC2vpN7TXG85M5g","Graduate","瑪格麗特·溫特斯","TW","","","Margaret Winters 【活動終止】","https://yt3.googleusercontent.com/VR_oxzP3xDbE_A30w8bf2z3iuHFknRCKHOZNw8OBjVzEgDRf2-KuhONS7yvCOGlnFJyYtiWqMg=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","Activity","浠","TW","","","浠Mizuki Channel","https://yt3.googleusercontent.com/QepYNlHL5znbTofU4GKoS1WcVBmFGGX6w1hcHKrwGHmGmK04xQgJ5B1cA3o0V1mchEK55f3UeA=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"27","https://www.youtube.com/channel/UC-CIZqD5TmtSrU4uwTDBRoQ","Activity","柴垣御茶","TW","","","Ocha Ch. 柴垣 おちゃ","https://yt3.ggpht.com/Yy9seHJk0PG1rft7joGS8vmBm0U0SOBklMs_6-2bj9DrSnt1l6WmRDr2YU08-fwk27KrZ7r0K8k=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"28","https://www.youtube.com/channel/UCLfKH2lit1RiWYpNPRYSrFg","NotActivity","白月レン","TW","","","Shiratsuki Ren Ch. 白月レン","https://yt3.googleusercontent.com/ytc/AIdro_ku1lZ4WrSwUGle21BPtE5TrNnOkOk61sM6U54-HlmlLdM=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"29","https://www.youtube.com/channel/UCm3h1PfxmtC9er45raNzfXw","NotActivity","藍琉ウミ","TW","","","藍琉ウミ AiruUmi Ch.","https://yt3.googleusercontent.com/ScOJSkU-FTIZaBp46T8B7Y853fRf7wH9GkKiigu8khRElmoLvw1jyf95IiTfD06O1e0qadlP1QE=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"30","https://www.youtube.com/channel/UCbk-c2dQoVcrNb_OtVgepUg","Graduate","Loya","TW","","","黑魔法師-Loya","https://yt3.googleusercontent.com/PpqejQHAyNQB-MGCtXg4TxtOM0QPaCZO6HrIxHT4nWw3-m7IzyVitSaeTDrID4Lfg6W-UkLMVQ4=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"31","https://www.youtube.com/channel/UCN5tSPZxcIvL0-gMosbVqzw","NotActivity","企鵝社長","TW","","","企鵝社長 Penguin syacyou Ch.","https://yt3.ggpht.com/oEwsFmWrhswsIqjbNlWoRFuUqlFQ-WqMTO7IFpVIj_rt7GpD1CwPMn4ZKjXGWc7rmB_ip_gM=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"32","https://www.youtube.com/channel/UCaMkIeoM2nNP_1mG22lOkUg","Activity","川井芮恩","TW","","","Reon ch.川井芮恩","https://yt3.googleusercontent.com/ytc/AIdro_luGc9E_yMHQpsfd4EC4pUKhfbOF7k9B1O7-LHFY3a4tDI=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"33","https://www.youtube.com/channel/UCH6cILtvg8OXnFoNIDich8A","Graduate","夢野ニディア","TW","","","Yumeno Nydia 夢野妮蒂亞(ニディア)","https://yt3.googleusercontent.com/TEwoFK9a5LiqXITrhLyFOrehCRjvA6o3AXZUDaT1u-kMayOWVNv2Kk4QPWJ9-VPe-xcvzk0l=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"34","https://www.youtube.com/channel/UCkTQ6gRCQPR_FbLXWakP6OA","Graduate","星之川涅緒","TW","","","Mirolive - 星ノ川涅緒 NEO","https://yt3.googleusercontent.com/KfZk-XuuqNnvXWk2d3DfOeLAuvT1fkHWU778cDcokmHEMqMgu23B5Aww9xxHvFgDm83j6sKA=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"35","https://www.youtube.com/channel/UCCo1oV47p2_gX7AgCMDisVg","Graduate","星之川倷緒","TW","","","Hoshinokawa Nao Ch.星ノ川倷緒 已畢業","https://yt3.googleusercontent.com/vwrkolbodWiaOwwPSK5MyQOKrHj_24ufzJFmEwp1IH0SESkQPC4dL2JAo_KGWL8b7_FJwNAc=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"36","https://www.youtube.com/channel/UCe-WJQzUmkU4GufM0UVhvhg","NotActivity","檨子八","TW","","","檨子八Hachi Ch.","https://yt3.ggpht.com/ytc/AMLnZu_kSMtN_K4DH6kamGQEp1ObEvHPMotjG_ZOmvXX=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"37","https://www.youtube.com/channel/UCbZ8OOwuBqLrAPtYjZN5u3Q","NotActivity","林富貴","TW","","","林富貴 RichLin Ch.","https://yt3.ggpht.com/tV5oKL-9_YnSrLnjuS2xWXOEtu8uxfrx5L0atdou-_Mggk384gRViuB_dbV_na-1odyVvn0Q_Q=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"38","https://www.youtube.com/channel/UCAHUaf1t29Zo9nd0p38-DLg","NotActivity","波米塔塔","TW","","","🧡 波米塔塔 POMITATA 💚","https://yt3.ggpht.com/V_uE0msoLbt-epT0qeU2G-FqxyHacUqVkJDdnWpmUB1_L9_Wb-NDxwd0Scmr50gV0-7nEve4Aw=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"39","https://www.youtube.com/channel/UCIEnuJ196SambhqjkwmYxYw","Activity","村下緋雨","TW","","","村下緋雨 live","https://yt3.googleusercontent.com/BPgiVDQ8ZvTc_rg-Wj1q07ovcrDLgNczydyl185Xr--WzDzCZfzm966EJN6k_VbjPHBQsVxdvg=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"40","https://www.youtube.com/channel/UC8yy2F8uezJ4uOVLTWWqsQQ","Activity","狐依琉璃","TW","","","KitsusneYoriRuri","https://yt3.googleusercontent.com/pEyk5odWBhDFBcSjDr-eeRIW-koVrk6wDo0-7R9Nx9QMzasC3qvVXxvIryo1gQPkVuXUG52t8w=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"41","https://www.youtube.com/channel/UCk5u6Wy54Xxh_btEutjgGdQ","Graduate","原瀬空","TW","","","原瀬空 Parase Sora","https://yt3.googleusercontent.com/oPCmuFMrJNzrRNS239626YmoR1fUMOR37KCMEjBRLmusf-X2ZPf2Vq6hCCdsPJFo3WeppwcXIhM=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"42","https://www.youtube.com/channel/UCWvNwGGSSxf1-x4yzidJATw","NotActivity","艾斯特","TW","","","艾斯特 Esther","https://yt3.ggpht.com/EkzCgxISFJf66HDD8BqHQ4OdzWo4OBgJxlB84eLkqlchGSLpESa_f_wdX1Ymkg4BBj51UuVz41M=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","Activity","稻乙緹","TW","","","稻乙緹 IiTi Ch.","https://yt3.googleusercontent.com/nvSBGO4ynSJTgsCj4h1UQqhhEo_Al4tBZOH35QZwwSXNFvRk4zgV4rJ5fHIM6_a5LmH97Te9Tw=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","Activity","帕豹","TW","","","Pabo ch. 帕豹","https://yt3.googleusercontent.com/Rd9yDzIUa6e16dspcQl1JIXhPuRrY69khKlNN8wiDbteQcFC0cdJeO5gZKoaA7PqQJcufnmP=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"45","https://www.youtube.com/channel/UCRKWjMwIDyZr24O_e0rHlEw","Graduate","札末","TW","","","札末 Zamo ch.","https://yt3.googleusercontent.com/BEHGQ-A4KMALxxqH1nRZzig9IOrUiNCrWnkYTRf2h4c9fnd-OfCoBvVgXBG2qBE0P5gaKBMm-A=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"46","https://www.youtube.com/channel/UCUEbz4pzA6ofH_Gm097FffA","NotActivity","陸井然","TW","","","DeerJin ch.陸井然","https://yt3.ggpht.com/_RVB0wfbAmzo8rG7t8iz5mJFH6f3fbnZ615HTwDFa1NBWWZOhTzAewHQWuApSomCTT0yElGv=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"47","https://www.youtube.com/channel/UC_KEI-aB1kt0qHnVC2xuX8g","Activity","極彩天繪","TW","","","Gokusai Amae Ch. 極彩天繪","https://yt3.googleusercontent.com/vQMmp7yRNPcwZa20RRUs8vep2JW06227DfyO3mKNwKHeKCbxIZl9O3YK0NPRH1f47JToRIySzB4=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"48","https://www.youtube.com/channel/UC3hzcs-PNqZPKNyxEnDTf9Q","Graduate","尹鹿","TW","","","Iniciel Ch. 尹鹿","https://yt3.googleusercontent.com/8ZgcP24II-VnlwUex97MCkUrs3Ny0YA7kpvcs5i_44ktXGKNistHtauSZBadvQNxMLkpA8xN5R4=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"49","https://www.youtube.com/channel/UCJyUJuz8L-mu1Ted8W-QR_Q","NotActivity","貓耳未來","TW","","","貓耳Nekomix","https://yt3.googleusercontent.com/jEsvRf3WBP5JQ9f6olca_XmadAUuI47ggdV8CyEV4GG2su1BCqv_HU0hDRtQgaILsW4Pcc61BdU=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"50","https://www.youtube.com/channel/UCLJurBYLAnuMJgF5YLbxJdg","NotActivity","小楓","TW","","","Momiji ch. 小楓 もみじ ","https://yt3.googleusercontent.com/vUlS6FKZz9AgpvVDw3B6AYfJbFUKV3BFiSYYgtRo7XA_jALgTefR_WB2u5j0Snu7LGwi69tx0Q=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"51","https://www.youtube.com/channel/UCmDFykQqsHuQqLmKoLZaBiw","NotActivity","夢咲雪乃","TW","","","Yukino Ch. 夢咲雪乃","https://yt3.googleusercontent.com/SgL3AFmCAB1MP9DgT-Q4byd3h_Jr9FFm5OMEjATgnhL-N6nC346QzdyiPPaeQ7SKaKcci8xO9Q=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"52","https://www.youtube.com/channel/UCTxs9vSVMBqAGQw-RiZR7UQ","Activity","悠太翼","TW","","","Yuuta Ch. 悠太翼【終焉理想庭】","https://yt3.googleusercontent.com/3zDJIFicw_BBnRj72u8bqnPulWtJigCBCfBsH0HxNZNIgqqgUKtKf09lSW0Xgbvkj22iJX_hNQ=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"53","https://www.youtube.com/channel/UCnHBW9LnCxrS8j3g3z0FIAw","Activity","阿朗 涅亞","TW","","","Aron Nea Ch.阿朗涅亞","https://yt3.ggpht.com/ytc/AMLnZu_SBDm0EyMgzSVxoPyLII5NOPcQrryTnJyNdgyW=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"54","https://www.youtube.com/channel/UC8FQ_7amNGvt6sMIfGGVECQ","Activity","鐵匠B.S.","TW","","","BlackSmith0A0","https://yt3.googleusercontent.com/J5pL3R35uGHekjjQ0zaUFxGayWdBBbB1tjlCmCuxHPMNLXS-fP83SxpU_uF1cmwQDfzr-v8=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"55","https://www.youtube.com/channel/UCBpEBKJRCnX81QN5QOgqq7g","NotActivity","加爾柏洛斯","TW","","","Gal berus Ch. 加爾柏洛斯","https://yt3.ggpht.com/TL1_951JN6imL1IqpNgzYTVEuye1OpGIdew_Njo01o0D9vZwNBws17NHoZFrUHJ9HY9p-RJx9g=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"56","https://www.youtube.com/channel/UCaaaRyNQEACU09Ocw3EIh-w","Activity","希珥","TW","","","希珥 Shir Ch","https://yt3.googleusercontent.com/uQ4CnpJl-PRw7pQXJKOxr3-wIBZNs1SNZlUR_1Ces5VzEc0u2ZHy6Hbd9DNExQ67vbGkGH-SSw=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"57","https://www.youtube.com/channel/UCmkHW5H3YzSqSdKVmfR2Deg","NotActivity","蔡宜蓁","TW","","","蔡宜蓁 Candy Ch.","https://yt3.ggpht.com/PfGrxN6rGCpfMvstl1vEk67Ik5u9G5221nbH_-eNuEXAF4cj9rjHQGBUhnBbGoKQ6LvAgeY-ug=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"58","https://www.youtube.com/channel/UCOx3dxUckYJlsYFZGoRsfRQ","Graduate","達克恩","TW","","","Worwi","https://yt3.googleusercontent.com/ytc/AIdro_mSNCewYuvZ4m9_UB72NZFUF4Ge2_7Va3TDJyun7tD7Bn7Pel_CGJwrYXZHQT8cGIRc6Q=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"59","https://www.youtube.com/channel/UC8Q_Oy0x1xLC4WBb0RWVrTw","Activity","音湖藤淺歌","TW","","","Nekofuji Asaka Ch. 音湖藤淺歌","https://yt3.googleusercontent.com/-78jSg3DvfnxpvkRYZttToWiJDpH3hKCxj3_7_5JbBnuFJya5_SkqqQPQS-pFm7VLFHF9gxP8w=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"60","https://www.youtube.com/channel/UCdekm6MVTBWof6u0vkQwyPA","Activity","紅梅","TW","","","紅梅Kohbai","https://yt3.googleusercontent.com/hysgyAQj9VsLymFJaE2UI1HdDcd5ELtziccWBSMOd0cwqq3vkYTUGH-LsxCbLHXHBPub83jDAg=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"61","https://www.youtube.com/channel/UCh2qIv35rb4o7DKsdaXjUCw","NotActivity","咪姆","TW","","","ReLive_咪姆 MeeMu 💧","https://yt3.googleusercontent.com/tiFlawqsOj69lu2HXo1v0GxQhZINMzTRUorPCsAa4AAvwUuRHsj3EWHaTBlpRnQgZpVFsAfl=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"62","https://www.youtube.com/channel/UCFxnBtn2Tm3NbluDfP0eIdA","NotActivity","伊津レイニ","TW","","","Itsu Reini Ch. 伊津レイニ","https://yt3.ggpht.com/KC02m51lEqPRRvkE67SmS0INTKO_xBZyDtXHPXvIpgRKotfQy__k2yzW13VImpgR7uMqAv0y=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"63","https://www.youtube.com/channel/UCLK9U0ffVBkn-xw0lOtAF1w","NotActivity","梁和","TW","","","梁和 / Liang He 【台灣Vtuber】","https://yt3.googleusercontent.com/H5hOMDCbd2I4KGY8mh96nw5uMGr6Fk1znxLU6JOcsSwd44WEDConWpCZw4tsYjkz6a3rRBa_HKI=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"64","https://www.youtube.com/channel/UC6aAZVY0zeXj5vRZVRH3mKw","NotActivity","小巴姬","TW","","","小巴姬","https://yt3.ggpht.com/ytc/AKedOLQ5B1pIIGztyyi8MQDlKCZLF9tZ4yEWfvPEnb7z=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"65","https://www.youtube.com/channel/UCwMJwGMZ64-4bfa2FBsDrXg","NotActivity","克蘿瑟絲","TW","","","Crucis Ch. 克蘿瑟絲","https://yt3.googleusercontent.com/ZArsfVukcFE47xr-47JuLDY7v6acSDYAN-M0zve7f5ONpWZA1jTDPjIYLJKY3wJ1qHzLhR5TOQ=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"66","https://www.youtube.com/channel/UCeJRJlt-azTW5nVxGejggOA","NotActivity","姬紅","TW","","","姬紅（Beni）","https://yt3.ggpht.com/FHlQO5XrUOXdeMzgt2X77ptwJBJ2cBBy-35kPJRgSv7CbVGoytZ7LV2OK7R5tpEFycsDIa69FRQ=s176-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"67","https://www.youtube.com/channel/UC_wZTg59Tq6GqyPnFe_ICjQ","Activity","千草まる","TW","",""," Maru Ch. 千草まる ","https://yt3.googleusercontent.com/SUxLzDAdHuKE23sPIMg-I2CWc9kpnyv7k8oonPm0C5jSl3Hp1PT3_5pitO-CYKl_e4HYNIU-UA=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"68","https://www.youtube.com/channel/UClCygZk-T8H-Q2w-LDHlxQw","Activity","焦兒","TW","","","焦兒 - JOERze Ch.","https://yt3.googleusercontent.com/au4aZNtf5iJUU5yNCNCOjgyixkrAGRrA_CT6zfChpumqeB0WfGTSDeyrthadR_oEY04Bnu0IvtQ=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"69","https://www.youtube.com/channel/UC2F5qABxc9-1bFwoKaMym7A","Graduate","砂糖姆璐","TW","","","姆璐 MuLu Ch","https://yt3.googleusercontent.com/2w4aSuh_rPXxiLUU_sjq20xinjjO3u0nbyurkB_ECgHpMQfVw2LgziT3tSintPImlwrq1zRTZw=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"70","https://www.youtube.com/channel/UC6oqmpqc_WhQ6XrD4E28V_w","NotActivity","鮭魚","TW","","","鮭魚Shamon@ALYR","https://yt3.googleusercontent.com/3viEkJIrZjE8L0YTJ_P4gXt0CWnb7vxUBxhorQme807U--L4hJzHh6xV60A7Pyx-9JhCTdOXibw=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
"71","https://www.youtube.com/channel/UCqPLpvGT2Kf2qkguN4XPucQ","NotActivity","Tobacco Malka","TW","","","Tobacco Malka Ch. 香菸摩卡","https://yt3.googleusercontent.com/TDSxUJtwIil2FjObFv9p75iS2WaaXSnzhbw3cvmYC5wT_gfYPiaugvapuPPZt1RNqPDtJYiZlQ=s160-c-k-c0x00ffffff-no-rj","2022-01-01 01:01:01","False"
