"Id","ChannelUrl","Name","SubscriberCount","ViewCount","MedianViewCountDay7","HighestViewCountDay7","HighestViewVideoUrlDay7","HighestViewVideoTitleDay7","HighestViewVideoThumbnailDay7","HighestSingingViewCountDay7","HighestViewSingingVideoUrlDay7","HighestViewSingingVideoTitleDay7","HighestViewSingingVideoThumbnailDay7","MedianViewCountDay30","HighestViewCountDay30","HighestViewVideoUrlDay30","HighestViewVideoTitleDay30","HighestViewVideoThumbnailDay30","HighestSingingViewCountDay30","HighestViewSingingVideoUrlDay30","HighestViewSingingVideoTitleDay30","HighestViewSingingVideoThumbnailDay30"
"12","https://www.youtube.com/channel/UCYCUGetz4k-JpnQ8mtSQheA","諾海","2870","115121","239","322","http://youtu.be/3UW0PacLblQ","【雜談】先進來聊天吧 孩子們 我也不知道該下甚麼標題了","https://i.ytimg.com/vi/3UW0PacLblQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBm-p_5-v4rXCY98JEsPFGhrCi8jg","0","","","","324","1015","http://youtu.be/QGAU40jRplw","【Master Duel】嘿！打完你們我們來組限１盃啦！！！","https://i.ytimg.com/vi/QGAU40jRplw/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZ8JXbc8WH8x-Ua-3EG7YgQ7Xf7Q","0","","",""
"13","https://www.youtube.com/channel/UC03CZicbB2_5jgfk9nQDitw","咲荈","463","11175","0","0","","","","0","","","","116","116","http://youtu.be/6Q02dGon0C8","【突】回來看看YT還安好嗎(x","https://i.ytimg.com/vi/6Q02dGon0C8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBiDRRGd_m1hFDl_2jajfgJvkPiWA","0","","",""
"14","https://www.youtube.com/channel/UCCjBgAnakdBexWoUtDiOcIQ","山藥君","304","6008","64","81","http://youtu.be/zctctTh1x8c","【OPUS：龍脈常歌 - 最終版 -】#4 在宇宙中用歌聲來場尋找龍脈的旅程｜山藥君的遊戲時間","https://i.ytimg.com/vi/zctctTh1x8c/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLB6mlL9_lowtXjqD6WLrBD73l2Guw","0","","","","42","95","http://youtu.be/79FcJSvfZyQ","【Poppy Playtime】#2 第二章節！再臨瘋狂！｜山藥君的遊戲時間","https://i.ytimg.com/vi/79FcJSvfZyQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAh0pW6N5xlUAJdrrs5sZPcs0nFFA","0","","",""
"15","https://www.youtube.com/channel/UCRjr-pImfTwH3vDACscMOTg","夏月狼牙","165","723","0","0","","","","0","","","","63","88","http://youtu.be/U6WMdzAwOpo","還債惡夢台詞回 狼牙不想面對的一次直播","https://i.ytimg.com/vi/U6WMdzAwOpo/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBE5FretErMGXSGovZRxvE7bXZEFw","0","","",""
"16","https://www.youtube.com/channel/UC9aEDaPpjShpsKN84fuWd6Q","荻諾斯","920","22604","79","86","http://youtu.be/gGnFNBtfG_U","【工作雜談 || #恐龍歷險記】離職之後又上班...【荻諾斯】","https://i.ytimg.com/vi/gGnFNBtfG_U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCD3XP-tlQQbQsuwCRR9MklFjaUKA","0","","","","108","229","http://youtu.be/GYkjIXnNm1Y","【多人連動Among Us || #恐龍歷險記】空中頂獵再開okok！！【荻諾斯】","https://i.ytimg.com/vi/GYkjIXnNm1Y/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIyNHzmqWWtDMiR9EDcBw0k2AY4w","0","","",""
"17","https://www.youtube.com/channel/UCcMPUTP39sJhe7_EtvbNlQA","喬安娜喬納斯","1780","61854","170","347","http://youtu.be/MCCKEOc4laY","【魔物獵人崛起：破曉】視聽者參加型！做裝備衝主線！【喬安娜喬納斯💙💖 JoannaJonas 】【Monster Hunter：Rise Sunbreak】","https://i.ytimg.com/vi/MCCKEOc4laY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCNde1HrfWFpjpto8z4clGK4UAh7Q","0","","","","217","693","http://youtu.be/jCh9vEFvo4s","【城市：天際線】讓喬安教教你，如何5分鐘都更就上手！【喬安娜喬納斯💙💖 JoannaJonas 】【Cities：Skylines】","https://i.ytimg.com/vi/jCh9vEFvo4s/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAAGepVzOMIBELpb0P4JPfB-6NQjQ","0","","",""
"18","https://www.youtube.com/channel/UCQ8XcGqUl9omhe0L12t6d0g","六夢祈奈","207","2093","0","0","","","","0","","","","108","108","http://youtu.be/wugL5IiB9b8","【近況雜談】3週不開台，又又又又又生病LA【兔兔夢話】","https://i.ytimg.com/vi/wugL5IiB9b8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLClO41g2z-uicCX0ZDAr4E3PMz0jg","0","","",""
"19","https://www.youtube.com/channel/UCxWAL-c1psONO_DfG-cq2iA","李李鈴蘭","184000","15048725","119287","203916","http://youtu.be/rvkMbydTrU0","【畢業典禮】致我的哇賽棒棒風鈴草🐺啟程LA！｜Linglan Lily’s graduation ceremony #李李鈴蘭","https://i.ytimg.com/vi/rvkMbydTrU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmkHQn4ENwaiERjRLH3PWeDvsqyA","0","","","","39153","203916","http://youtu.be/rvkMbydTrU0","【畢業典禮】致我的哇賽棒棒風鈴草🐺啟程LA！｜Linglan Lily’s graduation ceremony #李李鈴蘭","https://i.ytimg.com/vi/rvkMbydTrU0/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAmkHQn4ENwaiERjRLH3PWeDvsqyA","0","","",""
"20","https://www.youtube.com/channel/UCx0OBXb0U14DSHmxFDFd19g","澄澄七","429","16249","0","0","","","","0","","","","14","63","http://youtu.be/DUZNCzWhM7M","【遊戲】想玩很久的遊戲終於出繁中惹｜主播女孩重度依賴 #1【澄澄七✵】","https://i.ytimg.com/vi/DUZNCzWhM7M/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC9pRVKMcu582-TSg5k2NFXJKQ4fg","0","","",""
"21","https://www.youtube.com/channel/UCGQ0452yHwnPsHTpcbdU0ow","椎南月白","3940","46044","60","61","http://youtu.be/Q_eluo_QDTQ","【Minecraft】整理箱子的壓力比想不到怎麼蓋還大【椎南月白/ShinaTsukishiro】","https://i.ytimg.com/vi/Q_eluo_QDTQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCIW4fWB_a-4cSBp37Pz9YjXAHm2Q","0","","","","75","329","http://youtu.be/m7gjH_cUSMs","【廢片】lt's 3AM and yet l'm still awake","https://i.ytimg.com/vi/m7gjH_cUSMs/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBzS1la229i2oR09fNPxo4Ohko5Bg","0","","",""
"22","https://www.youtube.com/channel/UCoNKCsX9tSxiuh9jznYxXfw","銀河","3240","40878","0","0","","","","0","","","","640","858","http://youtu.be/pIxuu6HV8Q8","「宇宙歌枠」#32 假歌回真練歌台【銀河Galaxy】","https://i.ytimg.com/vi/pIxuu6HV8Q8/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCAcjFbIY_YPhAuy5T0RtokgFMObA","0","","",""
"23","https://www.youtube.com/channel/UCMW32vnl7U-dGQFQlmXoNBQ","瑟媞‧莫娌","0","5101","226","226","http://youtu.be/DpQnAn8Gb3o","【VTuber:PsycheMori】【Apex Rank 】 先上白金四再說 Twitch雙開","https://i.ytimg.com/vi/DpQnAn8Gb3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXRXZigEJ77g8nv_Gm1vTGuD0B6g","0","","","","87","226","http://youtu.be/DpQnAn8Gb3o","【VTuber:PsycheMori】【Apex Rank 】 先上白金四再說 Twitch雙開","https://i.ytimg.com/vi/DpQnAn8Gb3o/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCXRXZigEJ77g8nv_Gm1vTGuD0B6g","0","","",""
"24","https://www.youtube.com/channel/UCp1w3EXSA_qnreWz6KFYF1A","BIPU","305","10587","51","63","http://youtu.be/LaJDT2fhHsU","【BattleBlock Theater】解放犯人，獄警泥奏開!!!【BIPU】#4","https://i.ytimg.com/vi/LaJDT2fhHsU/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBislk18R2DHfw9RA5keISNnKFhcw","0","","","","60","111","http://youtu.be/VL2GikB6MCc","【Five Nights at Freddy's: Security Breach】來面對一下啦!!【BIPU】","https://i.ytimg.com/vi/VL2GikB6MCc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCGmbBDRPCD-CD8NajqKqGI-7MSbA","0","","",""
"25","https://www.youtube.com/channel/UCJ4VZaUiVC2vpN7TXG85M5g","瑪格麗特·溫特斯","36100","1452236","32482","50221","http://youtu.be/D_mhJlWgAsY","【#瑪格麗特的茶會】啟程🌼踏上旅程的那天【瑪格麗特Vtuber】#瑪格麗特溫特斯","https://i.ytimg.com/vi/D_mhJlWgAsY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyfTY4RjdI0-EtqtY2D36btSnSxQ","0","","","","11615","50221","http://youtu.be/D_mhJlWgAsY","【#瑪格麗特的茶會】啟程🌼踏上旅程的那天【瑪格麗特Vtuber】#瑪格麗特溫特斯","https://i.ytimg.com/vi/D_mhJlWgAsY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLCyfTY4RjdI0-EtqtY2D36btSnSxQ","0","","",""
"26","https://www.youtube.com/channel/UCjv4bfP_67WLuPheS-Z8Ekg","浠","127000","12038660","14543","26637","http://youtu.be/KT3SK97h8Ts","【歌枠】甜甜情歌限定歌回 甘いラブソング縛り歌枠♪【浠Mizuki Karaoke】","https://i.ytimg.com/vi/KT3SK97h8Ts/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBCnf0DVGWOMCq-xHlbQ1DfnULtBw","0","","","","15132","124314","http://youtu.be/hUvTYMCmllo","【歌枠】百曲耐久！今天要大唱特唱！【浠Mizuki Karaoke】","https://i.ytimg.com/vi/hUvTYMCmllo/hqdefault.jpg?sqp=-oaymwEjCNACELwBSFryq4qpAxUIARUAAAAAGAElAADIQj0AgKJDeAE=&rs=AOn4CLD8ZAIUYRtdLAcgVhsQVUeuvlgfbQ","0","","",""
"28","https://www.youtube.com/channel/UCLfKH2lit1RiWYpNPRYSrFg","白月レン","386","14451","153","226","http://youtu.be/QkczA5JzgKg","【APEX】RANK練","https://i.ytimg.com/vi/QkczA5JzgKg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6lj7M7fN_Rs8_1I1VTp1JB5CajA","0","","","","59","226","http://youtu.be/QkczA5JzgKg","【APEX】RANK練","https://i.ytimg.com/vi/QkczA5JzgKg/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA6lj7M7fN_Rs8_1I1VTp1JB5CajA","0","","",""
"29","https://www.youtube.com/channel/UCm3h1PfxmtC9er45raNzfXw","藍琉ウミ","243","2923","37","37","http://youtu.be/Z0AWQQldLJA","【あんスタ！！】聽說今天是日本的七夕 要做什麼？當然是打七夕活動啦！","https://i.ytimg.com/vi/Z0AWQQldLJA/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAALq7kdJciTQG2pBufHTMtH59mdQ","0","","","","55","157","http://youtu.be/4FEsNUweGNI","【Shadowverse】day.14 貓貓參戰!闇影詩章菜逼巴盃(๑•̀ㅂ•́)و","https://i.ytimg.com/vi/4FEsNUweGNI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLC6SRgVDQwQ6ytmZLqNuafn80hDeg","0","","",""
"30","https://www.youtube.com/channel/UCbk-c2dQoVcrNb_OtVgepUg","Loya","635","5879","0","0","","","","0","","","","98","166","http://youtu.be/TcAT45r_JlM","【黑魔法師Loya】首度台詞回，這次的徵稿完全沒有限制，我會不會被氣死呢？","https://i.ytimg.com/vi/TcAT45r_JlM/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAKfFThOJ40EH7DlNcS3O7RVcP7Hw","0","","",""
"32","https://www.youtube.com/channel/UCaMkIeoM2nNP_1mG22lOkUg","川井芮恩","1490","13464","0","0","","","","0","","","","285","370","http://youtu.be/UcFqkr8h274","【₊˚作業雜談˚₊】εぴ恩んちゃん想要關愛з― ̷?̷作業?̷完畢?̷","https://i.ytimg.com/vi/UcFqkr8h274/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAGnitivoWk9pQSfEKAlZheMnGLAA","0","","",""
"33","https://www.youtube.com/channel/UCH6cILtvg8OXnFoNIDich8A","夢野ニディア","1620","29661","286","324","http://youtu.be/7K6U4U1qe4k","【雜談】銀髮就是香!! 來尋找25位銀髮動漫角色吧!【夢野妮蒂亞/台灣VTuber】","https://i.ytimg.com/vi/7K6U4U1qe4k/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBk58zZe4fZ-YUhujygihRyPwT8cg","0","","","","278","1577","http://youtu.be/QACGhLcnBfk","【雜談】一起來聊最近最新的動畫資訊 (7月新番、劇場版、展覽活動等)【夢野妮蒂亞/台灣VTuber】","https://i.ytimg.com/vi/QACGhLcnBfk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBj27DltyIeM228wjdGtpo4_YchbA","0","","",""
"34","https://www.youtube.com/channel/UCkTQ6gRCQPR_FbLXWakP6OA","星之川涅緒","5420","111664","476","476","http://youtu.be/lZMko6DahCI","🖤【雜談？】來了，聊一下近況？想幹嘛就幹嘛這樣！ｕｗｕ💗【MIROLIVE／星ノ川涅緒】🖤","https://i.ytimg.com/vi/lZMko6DahCI/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDfGnoOA4TdFN3IdfFbrOkWQUfF-w","0","","","","476","3322","http://youtu.be/X81Cv--CHQk","🖤【懲罰遊戲】Dodge it !｜聽說很難玩，我也不知道會不會爆氣？【MIROLIVE／星ノ川涅緒】🖤","https://i.ytimg.com/vi/X81Cv--CHQk/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLBtbcmXWvLfycO6GCs8TqJ6Z2vkcQ","0","","",""
"35","https://www.youtube.com/channel/UCCo1oV47p2_gX7AgCMDisVg","星之川倷緒","7140","153297","643","699","http://youtu.be/Ic4yvZKyfAE","⭐這隻貓貓7000啦!!!!!  感謝大家支持!!!!!  有酷酷der咚咚喔!!! 遊戲規則看說明欄【#Mirolive/🤍#星之川倷緒🤍/#NAO/#Vtuber/#台V】","https://i.ytimg.com/vi/Ic4yvZKyfAE/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDrYdWrLVyiZcm0saqrQtTH3qXYcA","0","","","","833","2169","http://youtu.be/vYcE-apEj30","⭐加班台啦  拜託讓我加班!!! 規則聊天室有! 【#Mirolive/🤍#星之川倷緒🤍/NAO】","https://i.ytimg.com/vi/vYcE-apEj30/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD_L3fpxSN_y9h8HkqKAZsT0v-HNg","0","","",""
"36","https://www.youtube.com/channel/UCe-WJQzUmkU4GufM0UVhvhg","檨子八","1290","13886","0","0","","","","0","","","","0","0","","","","0","","",""
"38","https://www.youtube.com/channel/UCAHUaf1t29Zo9nd0p38-DLg","波米塔塔","1120","16306","0","0","","","","0","","","","0","0","","","","0","","",""
"39","https://www.youtube.com/channel/UCIEnuJ196SambhqjkwmYxYw","村下緋雨","1150","34348","195","416","http://youtu.be/zncDZl8oEuc","慶祝周DAY4-大家來我家玩慶祝凸待1 #村下緋雨","https://i.ytimg.com/vi/zncDZl8oEuc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXm7fk88HWcs32HTnGdBBdJ6aWmw","0","","","","146","416","http://youtu.be/zncDZl8oEuc","慶祝周DAY4-大家來我家玩慶祝凸待1 #村下緋雨","https://i.ytimg.com/vi/zncDZl8oEuc/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLAXm7fk88HWcs32HTnGdBBdJ6aWmw","0","","",""
"41","https://www.youtube.com/channel/UCk5u6Wy54Xxh_btEutjgGdQ","原瀬空","1340","60669","212","346","http://youtu.be/JDSQ_hR3WVY","【雜談】💙襪襪，這是你喜歡的女生嗎?💙【PARASESORA】","https://i.ytimg.com/vi/JDSQ_hR3WVY/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLA_cNB3GgoBQ0sd7xM0L_zUdInl5g","0","","","","197","4765","http://youtu.be/BP3SzJki9Ls","【COVER】花の唄 - Aimer by 原瀬空 Parase Sora","https://i.ytimg.com/vi/BP3SzJki9Ls/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDvZH3otndktxXTK5amWTLoUzYp5g","0","","",""
"43","https://www.youtube.com/channel/UCKe1Q0YIwT-hzrZs_uxGb2g","稻乙緹","9540","189876","1402","1402","http://youtu.be/rY2WOmSYD3U","緹寶 最人性化的智能語音","https://i.ytimg.com/vi/rY2WOmSYD3U/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLD6R8CJhyvGktrTUAXFSvLM8ZepLA","0","","","","3892","4044","http://youtu.be/-5qZSbkEIu4","請你看著我的眼睛！","https://i.ytimg.com/vi/-5qZSbkEIu4/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDPVmit5xAPoNSO1glatTTLNmaO2g","0","","",""
"44","https://www.youtube.com/channel/UCltL6Tvv1aKrrYt4tnkmNtw","帕豹","6110","215457","667","1553","http://youtu.be/aUUeZbk9fQQ","【LIVE2D】好色喔!這樣露!不怕被消失嗎?QQ","https://i.ytimg.com/vi/aUUeZbk9fQQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZAzXs6Mg-_Efdp2vv5VEm4dCA2w","0","","","","359","1553","http://youtu.be/aUUeZbk9fQQ","【LIVE2D】好色喔!這樣露!不怕被消失嗎?QQ","https://i.ytimg.com/vi/aUUeZbk9fQQ/hqdefault.jpg?sqp=-oaymwEcCNACELwBSFXyq4qpAw4IARUAAIhCGAFwAcABBg==&rs=AOn4CLDZAzXs6Mg-_Efdp2vv5VEm4dCA2w","0","","",""
